"","package","version","pkg_ref","pkg_score","news_current","has_vignettes","has_bug_reports_url","bugs_status","license","export_help","downloads_1yr","has_website","has_maintainer","has_news","has_source_control","covr_coverage"
"234","ISOcodes","2020.03.16",<pkg_ref>,1,0,0,0,0,0,0,0.705744456715991,0,1,0,0,0
"235","ISwR","2.0-8",<pkg_ref>,1,0,0,0,0,0,0,0.417287902508381,0,1,0,0,0
"236","JADE","2.0-3",<pkg_ref>,1,0,0,0,0,0,0,0.124414817236186,0,1,0,0,0
"237","janeaustenr","0.1.5",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.677954020422009,1,1,1,1,0
"238","jaod","0.2.0",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.0378386006324608,1,1,1,1,0
"239","JavaGD","0.6-2",<pkg_ref>,0.833333333333333,1,0,0,0,0,0,0.238311896044808,1,1,1,0,0
"240","jcolors","0.0.4",<pkg_ref>,0.833333333333333,0,0,1,0,0,0,0.205983706785663,1,1,0,0,0
"241","jmv","1.2.5",<pkg_ref>,1,0,0,0,0,0,0,0.225082528710692,0,1,0,0,0
"242","jmvcore","1.2.23",<pkg_ref>,0.833333333333333,0,0,1,0,0,0,0.262692744405067,1,1,0,0,0
"243","jskm","0.3.9",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.0407612518705156,1,1,1,1,0
"244","jstor","0.3.9",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.0450908118637917,1,1,1,1,0
"245","kableExtra","1.1.0",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.831662678942572,1,1,1,1,0
"246","kerndwd","2.0.2",<pkg_ref>,1,0,0,0,0,0,0,0.0526176175227846,0,1,0,0,0
"247","KFAS","1.3.7",<pkg_ref>,0.833333333333333,0,0,1,0,0,0,0.313981514088533,0,1,0,0,0
"248","kinship2","1.8.5",<pkg_ref>,0.916666666666667,0,0,0,0,0,0,0.237607306771572,1,1,1,0,0
"249","kknn","1.3.1",<pkg_ref>,0.833333333333333,1,0,0,0,0,0,0.400589819617496,1,1,1,1,0
"250","km.ci","0.5-2",<pkg_ref>,1,0,0,0,0,0,0,0.498522312413913,0,1,0,0,0
"251","KMsurv","0.1-5",<pkg_ref>,1,0,0,0,0,0,0,0.512610393745817,0,1,0,0,0
"252","knockoff","0.3.3",<pkg_ref>,0.833333333333333,1,0,0,0,0,0,0.0545284933596385,1,1,1,0,0
"253","label.switching","1.8",<pkg_ref>,1,0,0,0,0,0,0,0.0831015617836731,0,1,0,0,0
"254","LaplacesDemon","16.1.4",<pkg_ref>,0.833333333333333,0,0,1,0,0,0,0.338723471789943,1,1,0,1,0
"255","lasso2","1.2-20",<pkg_ref>,1,0,0,0,0,0,0,0.207389245857288,1,1,0,0,0
"256","latex2exp","0.4.0",<pkg_ref>,0.833333333333333,0,0,1,0,0,0,0.277341773981413,1,1,0,1,0
"257","lbfgs","1.2.1",<pkg_ref>,1,0,0,0,0,0,0,0.153575297941495,0,1,0,0,0
"258","lbfgsb3c","2020-3.2",<pkg_ref>,0.916666666666667,0,0,0,0,0,0,0.0986876892755852,0,1,1,0,0
"259","ldbounds","1.1-1.1",<pkg_ref>,1,0,0,0,0,0,0,0.0587290331892143,0,1,0,0,0
"260","leaflet","2.0.3",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.82790586680373,1,1,1,0,0
"261","leapp","1.2",<pkg_ref>,1,0,0,0,0,0,0,0.0447563491861324,0,1,0,0,0
"262","learnr","0.10.1",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.255439017973702,1,1,1,1,0
"263","likert","1.3.5",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.20024739014065,1,1,1,1,0
"264","link2GI","0.4.3",<pkg_ref>,0.75,0,0,1,0,0,0,0.0723217930164385,1,1,1,1,0
"265","lintr","2.0.1",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.747663362738963,1,1,1,1,0
"266","lixoftConnectors",NA,<pkg_ref>,1,0,0,0,0,0,0,0,0,0,0,0,0
"267","lmerTest","3.1-2",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.708184831836646,1,1,1,1,0
"268","lobstr","1.1.1",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.322061475465405,1,1,1,1,0
"269","locpol","0.7-0",<pkg_ref>,1,0,0,0,0,0,0,0.13000608995737,0,1,0,0,0
"270","log4r","0.3.2",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.193752116400694,1,1,1,1,0
"271","LogicReg","1.6.2",<pkg_ref>,1,0,0,0,0,0,0,0.146378939461194,0,1,0,0,0
"272","loo","2.2.0",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.807371259791961,1,1,1,0,0
"273","lotri","0.2.2",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.0690746602122509,1,1,1,1,0
"274","LRQMM","1.2.1",<pkg_ref>,1,0,0,0,0,0,0,0.023920456024363,0,1,0,0,0
"275","LS2W","1.3.4",<pkg_ref>,1,0,0,0,0,0,0,0.0468989268081916,0,1,0,0,0
"276","LS2Wstat","2.1-2",<pkg_ref>,1,0,0,0,0,0,0,0.0441963602997401,0,1,0,0,0
"277","manipulate","1.0.1",<pkg_ref>,1,0,0,0,0,0,0,0.51154384708066,0,1,0,0,0
"278","mapproj","1.2.7",<pkg_ref>,1,0,0,0,0,0,0,0.723271229247648,0,1,0,0,0
"279","maptree","1.4-7",<pkg_ref>,1,0,0,0,0,0,0,0.202700188694289,0,1,0,0,0
"280","MasterBayes",NA,<pkg_ref>,1,0,0,0,0,0,0,0.0437881289483582,0,0,0,0,0
"281","maxstat","0.7-25",<pkg_ref>,0.833333333333333,1,0,0,0,0,0,0.504297738606283,0,1,1,0,0
"282","mc2d","0.1-18",<pkg_ref>,0.833333333333333,1,0,0,0,0,0,0.341521874643324,0,1,1,0,0
"283","MCMCglmm","2.29",<pkg_ref>,1,0,0,0,0,0,0,0.301997682632306,0,1,0,0,0
"284","mcmcse","1.4-1",<pkg_ref>,1,0,0,0,0,0,0,0.0794891778611011,1,1,0,0,0
"285","MCPAN","1.1-21",<pkg_ref>,1,0,0,0,0,0,0,0.0707931709492777,0,1,0,0,0
"286","MCPMod","1.0-10.1",<pkg_ref>,0.916666666666667,0,0,0,0,0,0,0.0600266952418551,0,1,1,0,0
"287","mcprofile","1.0-0",<pkg_ref>,1,0,0,0,0,0,0,0.0588412453412641,0,1,0,0,0
"288","mcr","1.2.1",<pkg_ref>,1,0,0,0,0,0,0,0.058350858470134,0,1,0,0,0
"289","mda","0.5",<pkg_ref>,1,0,0,0,0,0,0,0.791867283479535,0,1,0,0,0
"290","MEMSS","0.9-3",<pkg_ref>,1,0,0,0,0,0,0,0.212110388587156,0,1,0,0,0
"291","merTools","0.5.0",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.142190502333242,0,1,1,0,0
"292","meta","4.12-0",<pkg_ref>,0.833333333333333,1,0,0,0,0,0,0.412416808013068,1,1,1,1,0
"293","metaBMA","0.6.3",<pkg_ref>,0.833333333333333,1,0,0,0,0,0,0.194968013395732,1,1,1,1,0
"294","metafor","2.4-0",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.509699772827561,1,1,1,1,0
"295","mets","1.2.7.1",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.199115823869552,1,1,1,1,0
"296","mgm","1.2-9",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.101333620906575,1,1,1,0,0
"297","microbenchmark","1.4-7",<pkg_ref>,0.833333333333333,0,0,1,0,0,0,0.63442275352782,1,1,0,1,0
"298","miniCRAN","0.2.12",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.178739200420486,1,1,1,1,0
"299","mirt","1.32.1",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.325184562022287,1,1,1,1,0
"300","missMDA","1.17",<pkg_ref>,1,0,0,0,0,0,0,0.322389165454496,1,1,0,0,0
"301","mitools","2.4",<pkg_ref>,0.833333333333333,1,0,0,0,0,0,0.777299053224042,0,1,1,0,0
"302","mixedClust","1.0.1",<pkg_ref>,1,0,0,0,0,0,0,0.0240093695100527,0,1,0,0,0
"303","mlapi","0.1.0",<pkg_ref>,1,0,0,0,0,0,0,0.273410707019821,0,1,0,0,0
"304","mlmRev","1.0-8",<pkg_ref>,1,0,0,0,0,0,0,0.265879036441765,0,1,0,0,0
"305","mlxR","4.1.3",<pkg_ref>,0.833333333333333,0,0,1,0,0,0,0.0631557909463376,1,1,0,0,0
"306","mmpf","0.0.5",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.1856633315056,0,1,1,0,0
"307","mobForest","1.3.1",<pkg_ref>,0.916666666666667,0,0,0,0,0,0,0.0455283000859025,0,1,1,0,0
"308","mockery","0.4.2",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.682786739639815,1,1,1,1,0
"309","modelStudio","1.1.0",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.0476009066839368,1,1,1,1,0
"310","moonBook","0.2.3",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.314949625962496,1,1,1,1,0
"311","mopsocd","0.5.1",<pkg_ref>,1,0,0,0,0,0,0,0.0502421882419983,0,1,0,0,0
"312","mosaicCore","0.6.0",<pkg_ref>,0.75,0,0,1,0,0,0,0.509425570047488,1,1,1,1,0
"313","mpoly","1.1.1",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.0635301168714414,1,1,1,1,0
"314","mratios","1.4.2",<pkg_ref>,0.916666666666667,0,0,0,0,0,0,0.125129772417091,0,1,1,0,0
"315","mrgsolve","0.10.4",<pkg_ref>,0.833333333333333,0,0,1,0,0,0,0.0672163871425107,1,1,0,1,0
"316","MSG","0.4",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.0469473724339058,1,1,1,1,0
"317","msigdbr","7.1.1",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.111169049721203,1,1,1,1,0
"318","mstate","0.2.12",<pkg_ref>,1,0,0,0,0,0,0,0.284392114955251,1,1,0,0,0
"319","muhaz","1.2.6.1",<pkg_ref>,1,0,0,0,0,0,0,0.287833827893175,0,1,0,0,0
"320","multcompView","0.1-8",<pkg_ref>,1,0,0,0,0,0,0,0.662379638341069,0,1,0,0,0
"321","multiApply","2.1.1",<pkg_ref>,0.833333333333333,0,0,1,0,0,0,0.0739711819831833,1,1,0,0,0
"322","multxpert","0.1.1",<pkg_ref>,1,0,0,0,0,0,0,0.0455343734887628,1,1,0,0,0
"323","mvmeta","1.0.3",<pkg_ref>,0.833333333333333,1,0,0,0,0,0,0.128236422282277,1,1,1,0,0
"324","mvnormtest","0.1-9",<pkg_ref>,1,0,0,0,0,0,0,0.36030568858828,0,1,0,0,0
"325","mvp","1.0-8",<pkg_ref>,0.833333333333333,0,0,1,0,0,0,0.0382580930581469,1,1,0,1,0
"326","mycor","0.1.1",<pkg_ref>,0.833333333333333,1,0,0,0,0,0,0.172833651332841,1,1,1,1,0
"327","n1qn1","6.0.1-7",<pkg_ref>,0.833333333333333,0,0,1,0,0,0,0.0535620768633785,1,1,0,1,0
"328","naivebayes","0.9.7",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.247429973359021,1,1,1,1,0
"329","nanotime","0.2.4",<pkg_ref>,0.833333333333333,1,0,0,0,0,0,0.421811579957677,0,1,1,0,0
"330","ncappc","0.3.0",<pkg_ref>,0.833333333333333,1,0,0,0,0,0,0.0395328287679128,0,1,1,0,0
"331","neldermead","1.0-11",<pkg_ref>,1,0,0,0,0,0,0,0.0672685893370145,0,1,0,0,0
"332","nephro","1.2",<pkg_ref>,1,0,0,0,0,0,0,0.0535143013989059,0,1,0,0,0
"333","NestedCohort","1.1-3",<pkg_ref>,1,0,0,0,0,0,0,0.0434832513917318,1,1,0,0,0
"334","netmeta","1.2-1",<pkg_ref>,0.833333333333333,1,0,0,0,0,0,0.125502107539921,1,1,1,1,0
"335","networkD3","0.4",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.564382773952413,1,1,1,0,0
"336","neuralnet","1.44.2",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.585201080689451,1,1,1,1,0
"337","nlmixr","1.1.1-9",<pkg_ref>,0.916666666666667,0,0,0,0,0,0,0.0509152340759395,1,1,1,1,0
"338","NMAoutlier","0.1.13",<pkg_ref>,0.833333333333333,1,0,0,0,0,0,0.0276724422923594,1,1,1,1,0
"339","nonmem2R","0.2.1",<pkg_ref>,0.833333333333333,1,0,0,0,0,0,0.0398033517264336,0,1,1,0,0
"340","nonneg.cg","0.1.6",<pkg_ref>,0.833333333333333,0,0,1,0,0,0,0.0316958233813182,1,1,0,1,0
"341","nonrandom",NA,<pkg_ref>,1,0,0,0,0,0,0,0.0101296730128353,0,0,0,0,0
"342","nortest","1.0-4",<pkg_ref>,1,0,0,0,0,0,0,0.820390256051651,0,1,0,0,0
"343","numbers","0.7-5",<pkg_ref>,0.833333333333333,1,0,0,0,0,0,0.361691262830006,0,1,1,0,0
"344","nws","1.7.0.1",<pkg_ref>,1,0,0,0,0,0,0,0.157587330113445,1,1,0,0,0
"345","obliqueRF","0.3",<pkg_ref>,0.916666666666667,0,0,0,0,0,0,0.0509512631838687,0,1,1,0,0
"346","odbc","1.2.3",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.848403537655045,1,1,1,1,0
"347","odfWeave",NA,<pkg_ref>,1,0,0,0,0,0,0,0.0219474981417003,0,0,0,0,0
"348","officer","0.3.11",<pkg_ref>,0.75,0,0,1,0,0,0,0.84590207384989,1,1,1,0,0
"349","OncoBayes2","0.6-5",<pkg_ref>,0.833333333333333,1,0,0,0,0,0,0.0325826174444702,0,1,1,0,0
"350","oompaBase","3.2.9",<pkg_ref>,0.916666666666667,0,0,0,0,0,0,0.232147427693883,1,1,1,0,0
"351","openair","2.7-4",<pkg_ref>,0.75,0,0,1,0,0,0,0.292582968227543,1,1,1,0,0
"352","openblender","0.5.81",<pkg_ref>,1,0,0,0,0,0,0,0.0355248352354927,0,1,0,0,0
"353","optimbase","1.0-9",<pkg_ref>,1,0,0,0,0,0,0,0.0790313866103444,0,1,0,0,0
"354","optimsimplex","1.0-7",<pkg_ref>,1,0,0,0,0,0,0,0.0666069295101553,0,1,0,0,0
"355","optimx","2020-4.2",<pkg_ref>,0.916666666666667,0,0,0,0,0,0,0.424056027829613,0,1,1,0,0
"356","orthopolynom","1.0-5",<pkg_ref>,1,0,0,0,0,0,0,0.254702825173157,0,1,0,0,0
"357","osqp","0.6.0.3",<pkg_ref>,0.833333333333333,1,0,0,0,0,0,0.0878076368744641,1,1,1,0,0
"358","oz","1.0-21",<pkg_ref>,1,0,0,0,0,0,0,0.155918698089,0,1,0,0,0
"359","packrat","0.5.0",<pkg_ref>,0.833333333333333,0,0,1,0,0,0,0.841471817916644,1,1,0,1,0
"360","pacman","0.5.1",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.735207826550535,1,1,1,1,0
"361","pairwiseCI","0.1-27",<pkg_ref>,1,0,0,0,0,0,0,0.0570367064178082,0,1,0,0,0
"362","pairwiseComparisons","1.1.1",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.178622275763881,1,1,1,1,0
"363","pak","0.1.2",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.0489414718581781,1,1,1,0,0
"364","paletteer","1.2.0",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.227349758160474,1,1,1,1,0
"365","palr","0.2.0",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.216587454953779,1,1,1,1,0
"366","pals","1.6",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.244876486964051,1,1,1,0,0
"367","pamr","1.56.1",<pkg_ref>,1,0,0,0,0,0,0,0.783505110001054,0,1,0,0,0
"368","pander","0.6.3",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.709067211292847,1,1,1,0,0
"369","parameters","0.8.0",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.588599262769879,1,1,1,0,0
"370","partitions","1.9-22",<pkg_ref>,0.833333333333333,0,0,1,0,0,0,0.357387050063833,1,1,0,1,0
"371","pbs","1.1",<pkg_ref>,1,0,0,0,0,0,0,0.10737132757687,0,1,0,0,0
"372","PBSddesolve","1.12.6",<pkg_ref>,1,0,0,0,0,0,0,0.0565681723838636,1,1,0,1,0
"373","pcalg","2.6-10",<pkg_ref>,0.916666666666667,0,0,0,0,0,0,0.152130413647309,1,1,1,0,0
"374","pdist","1.2",<pkg_ref>,1,0,0,0,0,0,0,0.154248211234967,1,1,0,1,0
"375","pdp","0.7.0",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.300115247689214,1,1,1,1,0
"376","penalizedSVM","1.1.2",<pkg_ref>,1,0,0,0,0,0,0,0.0629392472278619,0,1,0,0,0
"377","performance","0.4.7",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.609995553949315,1,1,1,0,0
"378","PerformanceAnalytics","2.0.4",<pkg_ref>,0.916666666666667,0,0,0,0,0,0,0.730993816444527,1,1,1,1,0
"379","peRiodiCS","0.5.0",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.0255247549194758,0,1,1,0,0
"380","PerMallows","1.13",<pkg_ref>,1,0,0,0,0,0,0,0.0456315374239686,0,1,0,0,0
"381","permutations","1.0-6",<pkg_ref>,0.833333333333333,0,0,1,0,0,0,0.0607506480820528,1,1,0,1,0
"382","ph2bayes","0.0.2",<pkg_ref>,0.833333333333333,1,0,0,0,0,0,0.0356054469004359,0,1,1,0,0
"383","Phase12Compare","1.3",<pkg_ref>,1,0,0,0,0,0,0,0.0218263154805768,0,1,0,0,0
"384","phmm",NA,<pkg_ref>,1,0,0,0,0,0,0,0.0309388910064669,0,0,0,0,0
"385","pingr","2.0.1",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.543791457951259,1,1,1,1,0
"386","pkgcache","1.0.7",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.0652924388389686,1,1,1,1,0
"387","pkgdown","1.5.1",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.919772024183921,1,1,1,1,0
"388","pkgKitten","0.1.5",<pkg_ref>,0.833333333333333,1,0,0,0,0,0,0.357766740880288,0,1,1,0,0
"389","placement",NA,<pkg_ref>,1,0,0,0,0,0,0,0.00352751260537698,0,0,0,0,0
"390","PlackettLuce","0.2-9",<pkg_ref>,0.75,0,0,1,0,0,0,0.0478487729944521,1,1,1,0,0
"391","plm","2.2-3",<pkg_ref>,0.833333333333333,1,0,0,0,0,0,0.723625590059365,1,1,1,0,0
"392","PLMIX","2.1.1",<pkg_ref>,0.833333333333333,1,0,0,0,0,0,0.0430744105338369,0,1,1,0,0
"393","plotmo","3.5.7",<pkg_ref>,0.833333333333333,1,0,0,0,0,0,0.524549114076516,1,1,1,0,0
"394","plotROC","2.2.1",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.322438138602054,1,1,1,0,0
"395","plsmselect","0.2.0",<pkg_ref>,1,0,0,0,0,0,0,0.0255627375190828,0,1,0,0,0
"396","plumber","0.4.6",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.450678229279583,1,1,1,1,0
"397","PMCMR","4.3",<pkg_ref>,0.916666666666667,0,0,0,0,0,0,0.321389793702497,0,1,1,0,0
"398","pmr","1.2.5",<pkg_ref>,1,0,0,0,0,0,0,0.0621893502222611,0,1,0,0,0
"399","poismf","0.2.0",<pkg_ref>,0.833333333333333,0,0,1,0,0,0,0.0274959316913143,1,1,0,1,0
"400","polycor","0.7-10",<pkg_ref>,0.833333333333333,1,0,0,0,0,0,0.429731517598485,1,1,1,0,0
"401","PolynomF","2.0-3",<pkg_ref>,1,0,0,0,0,0,0,0.127556985069592,0,1,0,0,0
"402","pomp","2.8",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.138945495249849,1,1,1,0,0
"403","pool","0.1.4.3",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.383581065254108,1,1,1,1,0
"404","PopED","0.5.0",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.0525996665150826,1,1,1,1,0
"405","Power2Stage","0.5.2",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.0468686457909719,1,1,1,1,0
"406","PowerTOST","1.4-9",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.0906280122947093,1,1,1,1,0
"407","ppcor","1.1",<pkg_ref>,1,0,0,0,0,0,0,0.433040152096429,0,1,0,0,0
"408","PPQplan","1.0.0",<pkg_ref>,0.833333333333333,0,0,1,0,0,0,0.0283652569326139,1,1,0,1,0
"409","PreciseSums","0.3",<pkg_ref>,1,0,0,0,0,0,0,0.0645288031581508,0,1,0,0,0
"410","prefmod","0.8-34",<pkg_ref>,0.833333333333333,1,0,0,0,0,0,0.152465759616689,0,1,1,0,0
"411","prettycode","1.1.0",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.203838559690877,1,1,1,1,0
"412","PrevMap","1.5.3",<pkg_ref>,1,0,0,0,0,0,0,0.0604564928719966,0,1,0,0,0
"413","prim","1.0.17",<pkg_ref>,1,0,0,0,0,0,0,0.117164095652327,1,1,0,0,0
"414","PRIMsrc","0.8.2",<pkg_ref>,0.833333333333333,1,0,0,0,0,0,0.0406508224820282,1,1,1,1,0
"415","profvis","0.3.6",<pkg_ref>,0.833333333333333,1,0,0,0,0,0,0.616186686795543,1,1,1,0,0
"416","proj4","1.0-10",<pkg_ref>,0.833333333333333,1,0,0,0,0,0,0.339527101404606,1,1,1,0,0
"417","projects","2.1.1",<pkg_ref>,0.833333333333333,1,0,0,0,0,0,0.0381594218696898,1,1,1,0,0
"418","ProjectTemplate","0.9.2",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.0921141030995225,1,1,1,0,0
"419","PRROC","1.3.1",<pkg_ref>,1,0,0,0,0,0,0,0.157525821833561,0,1,0,0,0
"420","pso","1.0.3",<pkg_ref>,1,0,0,0,0,0,0,0.201690287764041,0,1,0,0,0
"421","psoptim","1.0",<pkg_ref>,1,0,0,0,0,0,0,0.0501279161072975,1,1,0,0,0
"422","psychotools","0.5-1",<pkg_ref>,0.833333333333333,1,0,0,0,0,0,0.175901152090189,0,1,1,0,0
"423","psychotree","0.15-3",<pkg_ref>,0.833333333333333,1,0,0,0,0,0,0.253731343283582,0,1,1,0,0
"424","purrrlyr","0.0.6",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.243894447664894,1,1,1,1,0
"425","pushbar","0.1.0",<pkg_ref>,0.833333333333333,0,0,1,0,0,0,0.0282771353609951,1,1,0,1,0
"426","pwr","1.3-0",<pkg_ref>,0.833333333333333,1,0,0,0,0,0,0.630296009661598,1,1,1,1,0
"427","qap","0.1-1",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.635518038212289,0,1,1,0,0
"428","QBAsyDist","0.1.2",<pkg_ref>,1,0,0,0,0,0,0,0.0262459183474744,0,1,0,0,0
"429","qrencoder","0.1.0",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.0335798778444966,1,1,1,1,0
"430","QuantileNPCI","0.9.0",<pkg_ref>,0.833333333333333,1,0,0,0,0,0,0.0234311421298316,0,1,1,0,0
"431","quantregForest","1.3-7",<pkg_ref>,0.833333333333333,0,0,1,0,0,0,0.100352661756591,1,1,0,1,0
"432","queryparser","0.3.0",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.0317458268245137,1,1,1,1,0
"433","qvcalc","1.0.2",<pkg_ref>,0.833333333333333,1,0,0,0,0,0,0.478926031813303,1,1,1,0,0
"434","r2d3","0.2.3",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.735389999858875,1,1,1,1,0
"435","R2jags","0.6-1",<pkg_ref>,0.833333333333333,0,0,1,0,0,0,0.317890371340482,0,1,0,0,0
"436","R2SWF","0.9-3",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.0500497140649639,1,1,1,1,0
"437","R2WinBUGS","2.1-21",<pkg_ref>,0.916666666666667,0,0,0,0,0,0,0.297772534479369,0,1,1,0,0
"438","radarchart","0.3.1",<pkg_ref>,0.75,0,0,1,0,0,0,0.0778707420681515,1,1,1,1,0
"439","RandomFields","3.3.8",<pkg_ref>,1,0,0,0,0,0,0,0.37753137241883,1,1,0,0,0
"440","RandomFieldsUtils","0.5.3",<pkg_ref>,1,0,0,0,0,0,0,0.328047305469695,1,1,0,0,0
"441","rankdist","1.1.4",<pkg_ref>,1,0,0,0,0,0,0,0.0488691053662805,0,1,0,0,0
"442","rbenchmark","1.0.0",<pkg_ref>,1,0,0,0,0,0,0,0.406718321724789,1,1,0,0,0
"443","RBesT","1.6-1",<pkg_ref>,0.833333333333333,1,0,0,0,0,0,0.0547251140631696,0,1,1,0,0
"444","rbokeh","0.5.1",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.13861914907057,1,1,1,1,0
"445","Rborist","0.2-3",<pkg_ref>,0.75,0,0,1,0,0,0,0.129642631264397,1,1,1,1,0
"446","rbugs",NA,<pkg_ref>,1,0,0,0,0,0,0,0.0220303952953143,0,0,0,0,0
"447","rcdd","1.2-2",<pkg_ref>,1,0,0,0,0,0,0,0.181267398067791,1,1,0,0,0
"448","rcompanion","2.3.25",<pkg_ref>,1,0,0,0,0,0,0,0.473601094909723,1,1,0,0,0
"449","RcppCCTZ","0.2.7",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.425289558277555,1,1,1,1,0
"450","rdetools","1.0",<pkg_ref>,1,0,0,0,0,0,0,0.0609564471600192,0,1,0,0,0
"451","Rdsdp","1.0.5",<pkg_ref>,1,0,0,0,0,0,0,0.0698193589195022,1,1,0,0,0
"452","reactlog","1.0.0",<pkg_ref>,0.75,0,0,1,0,0,0,0.21917701257125,1,1,1,1,0
"453","reda","0.5.0",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.0496645315796476,1,1,1,1,0
"454","REEMtree","0.90.3",<pkg_ref>,1,0,0,0,0,0,0,0.0569774240395315,1,1,0,0,0
"455","refund","0.1-21",<pkg_ref>,1,0,0,0,0,0,0,0.168127065817787,0,1,0,0,0
"456","regpro","0.1.1",<pkg_ref>,1,0,0,0,0,0,0,0.0640443268606798,1,1,0,0,0
"457","relations","0.6-9",<pkg_ref>,0.916666666666667,0,0,0,0,0,0,0.181615817729475,0,1,1,0,0
"458","relaxo","0.1-2",<pkg_ref>,1,0,0,0,0,0,0,0.0686469302602821,1,1,0,0,0
"459","relimp","1.0-5",<pkg_ref>,1,0,0,0,0,0,0,0.607112829337671,1,1,0,0,0
"460","renv","0.10.0",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.408085551368309,1,1,1,0,0
"461","replyr",NA,<pkg_ref>,1,0,0,0,0,0,0,0.187132855006178,0,0,0,0,0
"462","ReporteRs",NA,<pkg_ref>,1,0,0,0,0,0,0,0.0172827212096595,0,0,0,0,0
"463","ReporteRsjars",NA,<pkg_ref>,1,0,0,0,0,0,0,0.00850045608979022,0,0,0,0,0
"464","revealedPrefs","0.4.1",<pkg_ref>,0.916666666666667,0,0,0,0,0,0,0.0364789085233076,0,1,1,0,0
"465","revealjs","0.9",<pkg_ref>,0.666666666666667,1,0,1,0,0,0,0.0884672881294133,1,1,1,1,0
"466","Rfit","0.24.2",<pkg_ref>,1,0,0,0,0,0,0,0.105193457174559,0,1,0,0,0
"467","rgdal","1.5-10",<pkg_ref>,1,0,0,0,0,0,0,0.889142465235077,1,1,0,0,0
"468","rgenoud","5.8-3.0",<pkg_ref>,1,0,0,0,0,0,0,0.328729912242624,1,1,0,0,0
